Probeset	Value
1373701_at	7.5883441
1373702_at	7.468339
1373703_at	7.5603747
1373704_at	8.5145636
1373705_at	10.443004
1373706_at	6.1582313
1373707_at	4.9335976
1373708_at	6.9046187
1373709_at	7.6580896
1373710_at	4.511188
1373711_at	5.5026278
1373712_at	6.828856
1373713_at	5.9127679
1373714_at	4.2649641
1373715_at	6.3766775
1373716_at	5.5740743
1373717_at	4.9458747
1373718_at	10.373099
1373719_at	8.1950445
1373720_at	4.2811842
1373721_at	8.2708292
1373722_at	5.4336166
1373723_at	10.660241
1373724_at	5.4982977
1373725_at	4.6578989
1373726_at	6.6237936
1373727_at	7.9917078
1373728_at	6.276722
1373729_at	9.6548777
1373730_at	7.8260584
1373731_at	9.8267717
1373732_at	7.9914103
1373733_at	8.8357401
1373734_at	10.328944
1373735_at	6.1726499
1373736_at	7.6107974
1373737_at	7.3211236
1373738_at	9.3557968
1373739_at	5.4197721
1373740_at	4.2910509
1373741_at	8.6699667
1373742_at	7.5362744
1373743_at	6.4391513
1373744_at	6.4642525
1373745_at	7.2607646
1373746_at	6.2176905
1373747_at	4.9509325
1373748_at	9.949069
1373749_at	8.7257833
1373750_at	6.9705176
1373751_at	4.8164911
1373752_at	7.1851363
1373753_at	5.6895413
1373754_at	9.3120956
1373755_at	11.860282
1373756_at	6.4823442
1373757_at	8.5489054
1373758_at	9.7351103
1373759_at	5.0429382
1373760_at	9.3394728
1373761_at	6.339889
1373762_a_at	4.001194
1373763_at	8.4881573
1373764_at	9.1708908
1373765_at	5.2860403
1373766_at	8.515584
1373767_at	7.054081
1373768_at	7.9331574
1373769_at	6.7968364
1373770_at	10.404284
1373771_at	4.7060785
1373772_at	7.134408
1373773_at	6.3469152
1373774_at	5.4419703
1373775_at	8.7011881
1373776_at	6.8698058
1373777_at	7.2076621
1373778_at	10.453511
1373779_at	8.5059395
1373780_at	5.7847533
1373781_a_at	7.2308187
1373782_a_at	5.5288329
1373783_at	5.0041595
1373784_at	8.072813
1373785_at	6.4456058
1373786_at	7.9837146
1373787_at	7.0033312
1373788_at	9.4632921
1373789_at	8.8623571
1373790_at	10.250587
1373791_at	7.6496148
1373792_at	10.682833
1373793_at	5.8011618
1373794_at	9.2175455
1373795_at	5.416369
1373796_at	4.3430166
1373797_at	8.4949608
1373798_at	4.3971739
1373799_at	6.1629682
1373800_at	4.8834853
1373801_at	4.8611593
1373802_at	5.4993019
1373803_a_at	9.1158819
1373804_at	6.9991241
1373805_at	4.1003242
1373806_at	8.3929825
1373807_at	11.341207
1373808_at	9.3446703
1373809_at	10.239065
1373810_at	9.3804274
1373811_at	7.962852
1373812_at	10.475899
1373813_at	10.010425
1373814_at	8.5820856
1373815_at	9.7145081
1373816_at	7.4783206
1373817_at	9.030551
1373818_at	10.462897
1373819_at	10.078087
1373820_at	10.516494
1373821_at	8.3377724
1373822_at	9.2730179
1373823_at	5.0790801
1373824_at	8.3342829
1373825_at	8.8567915
1373826_at	10.620538
1373827_at	3.9233744
1373828_at	7.3702664
1373829_at	4.7899327
1373830_at	7.2720137
1373831_at	7.2656908
1373832_at	6.7152324
1373833_at	7.4633074
1373834_at	6.6277618
1373835_at	9.1918154
1373836_at	9.7898493
1373837_at	8.834341
1373838_at	5.7138257
1373839_at	9.8170061
1373840_at	9.0847254
1373841_at	10.123601
1373842_at	9.1267786
1373843_at	11.242767
1373844_at	9.3207903
1373845_at	9.163002
1373846_at	9.6581726
1373847_at	9.975296
1373848_at	9.7926197
1373849_at	8.9070339
1373850_at	6.463696
1373851_at	9.3024111
1373852_at	8.8784771
1373853_at	8.0065174
1373854_at	10.864053
1373855_at	7.392745
1373856_at	8.9037952
1373857_at	7.8826914
1373858_at	9.7700911
1373859_at	7.8640127
1373860_at	8.8656206
1373861_at	8.3152437
1373862_at	10.219583
1373863_at	6.6307421
1373864_at	9.2860746
1373865_at	5.0923333
1373866_at	8.9256163
1373867_at	8.5285521
1373868_at	7.3767571
1373869_at	6.1557436
1373870_at	9.741847
1373871_at	7.3978014
1373872_at	7.7279024
1373873_at	5.9190979
1373874_at	8.2409639
1373875_at	7.3723221
1373876_at	8.3285294
1373877_at	10.376205
1373878_at	10.526834
1373879_at	9.230711
1373880_at	5.7635565
1373881_at	9.6782703
1373882_at	8.7964411
1373883_at	9.8320866
1373884_at	5.318799
1373885_at	6.8788552
1373886_at	7.508781
1373887_at	8.6642094
1373888_at	9.685957
1373889_at	7.9709406
1373890_at	7.3924932
1373891_at	5.2411156
1373892_at	11.654348
1373893_at	6.0127578
1373894_at	9.0705824
1373895_at	8.3412647
1373896_at	4.9283013
1373897_at	6.945518
1373898_at	8.8606691
1373899_at	7.5426989
1373900_at	5.7471514
1373901_at	8.6815195
1373902_at	4.078527
1373903_at	9.7053556
1373904_at	8.5790653
1373905_at	9.9393682
1373906_at	9.087534
1373907_at	8.8827391
1373908_at	8.3476591
1373909_at	8.1059284
1373910_at	5.4387622
1373911_at	7.3332853
1373912_at	8.2915812
1373913_at	9.3163595
1373914_at	5.315732
1373915_at	11.926681
1373916_at	9.0535812
1373917_at	10.061736
1373918_at	6.8725519
1373919_at	8.9005499
1373920_at	12.560442
1373921_at	8.1441231
1373922_at	9.5726423
1373923_at	6.7920723
1373924_at	8.1750126
1373925_at	8.5186567
1373926_at	4.7710457
1373927_at	7.5034413
1373928_at	5.6165366
1373929_at	10.984769
1373930_at	8.8362074
1373931_at	5.0670981
1373932_at	7.1822519
1373933_at	11.404411
1373934_at	11.269103
1373935_at	8.6546097
1373936_at	10.176766
1373937_at	11.318628
1373938_at	7.8826647
1373939_at	6.5237837
1373940_at	9.9348803
1373941_at	6.692234
1373942_at	7.265821
1373943_at	7.2942667
1373944_at	8.7055197
1373945_at	4.2684708
1373946_at	8.1610575
1373947_at	11.069385
1373948_at	8.2052736
1373949_at	6.5449815
1373950_at	7.4513774
1373951_at	12.399659
1373952_at	8.3996868
1373953_at	11.490998
1373954_at	8.7376833
1373955_at	10.31871
1373956_at	9.3463116
1373957_at	6.3217835
1373958_at	10.256715
1373959_at	6.8909111
1373960_at	7.0853305
1373961_at	8.5903368
1373962_at	8.6125212
1373963_at	5.4726701
1373964_at	9.9973288
1373965_at	8.9768105
1373966_at	8.7355671
1373967_at	9.4614458
1373968_at	10.064355
1373969_at	8.3749495
1373970_at	8.2245302
1373971_at	6.4804053
1373972_at	7.3009143
1373973_at	6.8885612
1373974_at	10.243413
1373975_at	5.4822311
1373976_at	8.6432934
1373977_at	4.3451219
1373978_at	8.1405935
1373979_at	6.6488538
1373980_at	7.2354765
1373981_at	4.6796165
1373982_at	9.5804491
1373983_at	10.064957
1373984_at	9.8705702
1373985_at	6.2079382
1373986_at	8.9706621
1373987_at	12.460772
1373988_at	7.1400137
1373989_at	7.682261
1373990_at	5.1837306
1373991_at	4.8113289
1373992_at	7.4678788
1373993_at	6.6118407
1373994_at	5.4099684
1373995_at	5.3062015
1373996_at	8.2178593
1373997_at	9.3922729
1373998_at	6.3374057
1373999_at	10.391717
1374000_at	7.991816
1374001_at	7.4623675
1374002_at	7.6260414
1374003_at	7.8173432
1374004_at	10.121302
1374005_at	8.0841036
1374006_at	8.5018682
1374007_at	9.9232435
1374008_at	5.7561622
1374009_at	8.0735149
1374010_at	8.4346809
1374011_at	9.2937307
1374012_at	6.1215553
1374013_at	6.7737818
1374014_at	8.8905497
1374015_at	4.6291375
1374016_at	7.7847476
1374017_at	11.73089
1374018_at	6.5259471
1374019_at	10.011079
1374020_at	5.5261588
1374021_at	5.4940672
1374022_at	6.4358072
1374023_at	7.0904107
1374024_at	7.5606065
1374025_at	7.7507205
1374026_at	6.4607434
1374027_at	9.3763351
1374028_at	5.8172097
1374029_at	9.7423086
1374030_at	8.7683172
1374031_at	8.5441952
1374032_at	7.6627913
1374033_at	7.669765
1374034_at	7.4235563
1374035_at	5.2655106
1374036_at	6.7323952
1374037_at	8.2582369
1374038_at	10.672528
1374039_at	9.8704443
1374040_at	11.166475
1374041_at	6.425065
1374042_at	4.6969347
1374043_at	9.6170654
1374044_at	8.3069811
1374045_at	7.1423688
1374046_at	5.294323
1374047_at	7.5693278
1374048_at	7.126977
1374049_at	5.2762704
1374050_at	9.3198996
1374051_at	7.5015006
1374052_at	6.9267344
1374053_at	6.6484156
1374054_at	8.0061369
1374055_at	7.5221534
1374056_at	12.172889
1374057_at	4.8528638
1374058_at	8.5863733
1374059_at	10.142203
1374060_at	9.7707691
1374061_at	8.8969288
1374062_x_at	7.9741602
1374063_at	10.632055
1374064_at	8.76439
1374065_at	5.106813
1374066_at	8.963644
1374067_at	9.0737123
1374068_at	8.0113602
1374069_at	9.1948147
1374070_at	4.8139081
1374071_at	7.5382161
1374072_at	8.4214916
1374073_at	5.280726
1374074_at	10.160143
1374075_at	9.0824499
1374076_at	6.3258157
1374077_at	6.2869949
1374078_at	7.4507241
1374079_at	7.6060781
1374080_at	6.6363053
1374081_at	6.9827275
1374082_at	8.3097353
1374083_at	7.487411
1374084_at	4.5048776
1374085_at	7.4378734
1374086_at	11.819875
1374087_at	7.2332377
1374088_at	11.141585
1374089_at	4.4607892
1374090_at	8.7918444
1374091_at	4.9365435
1374092_at	7.382966
1374093_at	10.109792
1374094_at	8.1912022
1374095_at	4.7096524
1374096_at	7.1303282
1374097_at	5.7894793
1374098_at	5.9902616
1374099_at	11.978175
1374100_at	6.9542933
1374101_at	6.7173953
1374102_at	4.3311934
1374103_at	7.8303857
1374104_at	8.9226551
1374105_at	6.9040236
1374106_at	5.3575468
1374107_at	7.7523079
1374108_at	6.4242148
1374109_at	6.6744962
1374110_at	7.9927063
1374111_at	8.1181021
1374112_at	7.6731639
1374113_at	6.1874089
1374114_at	5.6719317
1374115_at	4.4548516
1374116_at	6.9394479
1374117_at	5.9193568
1374118_at	9.0383997
1374119_at	5.8866897
1374120_at	7.4856019
1374121_at	5.1762385
1374122_at	4.7691755
1374123_at	8.9377756
1374124_at	7.7259188
1374125_at	7.9280257
1374126_at	7.0369415
1374127_at	6.6139898
1374128_at	5.8572578
1374129_at	9.6063023
1374130_at	6.0136151
1374131_at	7.6139655
1374132_at	4.039875
1374133_at	7.5687628
1374134_at	8.3005304
1374135_at	8.1539736
1374136_at	8.0151548
1374137_at	7.337913
1374138_at	6.0708346
1374139_at	7.1039495
1374140_at	4.3973651
1374141_at	6.8274665
1374142_at	4.9865379
1374143_at	6.2487535
1374144_at	9.9876022
1374145_at	7.2358012
1374146_at	7.8025069
1374147_at	5.4373012
1374148_at	8.2934084
1374149_at	6.9715371
1374150_at	9.8265715
1374151_at	8.4829054
1374152_at	6.45926
1374153_at	6.3681784
1374154_at	8.0732203
1374155_at	4.797008
1374156_at	8.7029762
1374157_at	9.2182875
1374158_at	6.8714132
1374159_at	6.0495019
1374160_at	9.115386
1374161_at	8.6076269
1374162_at	5.3828692
1374163_at	9.1417818
1374164_at	5.4719687
1374165_at	6.1705241
1374166_at	10.39594
1374167_at	5.7631269
1374168_at	10.634958
1374169_at	10.333293
1374170_at	7.4194956
1374171_at	11.408098
1374172_at	5.8981032
1374173_at	9.3944092
1374174_at	8.5539522
1374175_at	6.329618
1374176_at	5.1689029
1374177_at	8.2195158
1374178_at	10.622185
1374179_at	10.611734
1374180_at	8.7109652
1374181_at	8.7294941
1374182_at	8.0664644
1374183_at	10.082977
1374184_at	8.813983
1374185_at	6.2035041
1374186_at	7.7377253
1374187_at	4.056313
1374188_at	10.24325
1374189_at	8.4291277
1374190_at	8.9713497
1374191_at	9.1804819
1374192_at	5.9076691
1374193_at	6.5840483
1374194_at	4.8465319
1374195_at	8.0569983
1374196_at	9.1603537
1374197_at	9.04354
1374198_at	7.6150832
1374199_at	6.8093672
1374200_at	6.0880346
1374201_at	9.2223148
1374202_at	7.7585406
1374203_at	8.5531712
1374204_at	7.8763881
1374205_at	9.0513496
1374206_at	4.6919327
1374207_at	6.9207959
1374208_at	8.1195812
1374209_at	8.7139463
1374210_at	10.098294
1374211_at	4.6823072
1374212_at	6.7810645
1374213_at	7.3194156
1374214_at	9.0505629
1374215_at	9.0074654
1374216_at	4.8713694
1374217_at	10.57399
1374218_at	9.3492422
1374219_at	5.4195204
1374220_at	8.8793831
1374221_at	5.9787297
1374222_at	7.516212
1374223_at	6.867228
1374224_at	5.2792144
1374225_at	8.8485584
1374226_at	4.9712138
1374227_at	7.7445416
1374228_at	8.9212694
1374229_at	6.9094157
1374230_at	6.3333702
1374231_at	7.060288
1374232_at	7.0320182
1374233_at	8.6405487
1374234_at	6.2631559
1374235_at	10.774617
1374236_at	4.3199143
1374237_at	6.0598283
1374238_at	4.178987
1374239_at	7.0047531
1374240_at	4.7377601
1374241_at	6.3521781
1374242_at	4.8113484
1374243_at	6.1078453
1374244_at	7.0374784
1374245_at	5.6772389
1374246_at	4.9637747
1374247_at	7.3207355
1374248_at	5.8773427
1374249_at	5.6517034
1374250_at	4.2932796
1374251_at	4.5656505
1374252_at	6.7356682
1374253_at	7.9903879
1374254_a_at	9.1808748
1374255_at	7.2280917
1374256_at	6.3931155
1374257_at	4.480628
1374258_at	5.3720217
1374259_at	6.1988592
1374260_at	4.4055514
1374261_at	5.5855346
1374262_at	8.3838434
1374263_at	6.2404151
1374264_at	7.7752872
1374265_at	10.449296
1374266_at	6.1217761
1374267_at	5.5324092
1374268_at	7.5934176
1374269_at	5.7356248
1374270_at	5.7493138
1374271_at	5.4353552
1374272_at	7.5836921
1374273_at	10.067345
1374274_at	6.0516114
1374275_at	6.4496446
1374276_at	4.8827777
1374277_at	5.4362898
1374278_at	11.133368
1374279_at	9.5150671
1374280_at	4.759984
1374281_at	7.2725844
1374282_at	5.7282147
1374283_at	5.0050197
1374284_at	6.5500121
1374285_at	9.4633608
1374286_at	9.6890097
1374287_at	6.9814153
1374288_at	6.9376969
1374289_at	8.6397638
1374290_at	6.6269045
1374291_at	6.7592187
1374292_at	6.5113115
1374293_at	8.0619402
1374294_at	5.9651427
1374295_at	7.9761209
1374296_at	10.815104
1374297_at	9.0966368
1374298_at	7.5797167
1374299_at	7.1469178
1374300_at	8.682229
1374301_at	8.653718
1374302_at	5.3934731
1374303_at	6.2685785
1374304_at	7.4131036
1374305_at	5.8545585
1374306_at	6.2124925
1374307_at	9.3797445
1374308_at	5.4407344
1374309_at	6.4197888
1374310_at	7.3462934
1374311_at	8.3614244
1374312_at	7.6615767
1374313_at	7.1627192
1374314_at	4.1253719
1374315_at	6.7722282
1374316_at	7.9401317
1374317_at	5.8049064
1374318_at	9.5967808
1374319_at	6.0377421
1374320_at	5.5614495
1374321_at	7.7853789
1374322_at	9.5210047
1374323_at	10.004951
1374324_at	7.3771405
1374325_at	8.2713175
1374326_at	7.1895604
1374327_at	6.2646341
1374328_at	5.3346152
1374329_at	9.3641043
1374330_at	4.9579434
1374331_at	7.3184099
1374332_at	7.0301652
1374333_at	10.070175
1374334_at	6.4393315
1374335_at	11.590514
1374336_at	5.2383475
1374337_at	7.4614382
1374338_at	5.7768769
1374339_at	8.9203997
1374340_at	8.0391893
1374341_at	6.6888633
1374342_at	4.9876304
1374343_at	5.7235751
1374344_at	7.0106993
1374345_at	4.2247496
1374346_at	6.2862773
1374347_at	8.5467205
1374348_at	8.8016195
1374349_at	7.4329081
1374350_at	8.0409784
1374351_at	8.0515184
1374352_at	13.814271
1374353_x_at	13.795657
1374354_at	5.7296405
1374355_at	7.1224113
1374356_at	5.5030475
1374357_at	8.2604036
1374358_at	7.1850863
1374359_at	4.585875
1374360_at	4.5633759
1374361_at	8.6016502
1374362_at	6.878572
1374363_at	6.5096407
1374364_at	7.2848678
1374365_at	6.2570424
1374366_at	6.5468135
1374367_at	4.3049531
1374368_at	8.3462162
1374369_at	5.5767951
1374370_at	4.8787432
1374371_at	4.7925143
1374372_at	4.7281923
1374373_at	4.2839866
1374374_x_at	4.4487548
1374375_at	4.4104624
1374376_at	5.5253029
1374377_at	9.2724676
1374378_at	4.2661471
1374379_at	8.9188614
1374380_at	5.432425
1374381_at	4.6604433
1374382_at	5.6059842
1374383_at	5.8964744
1374384_at	4.5512929
1374385_at	11.212539
1374386_at	5.7290101
1374387_at	11.423918
1374388_at	8.5626669
1374389_at	7.6469111
1374390_at	8.4888487
1374391_at	8.926405
1374392_at	10.689056
1374393_at	7.9136581
1374394_at	8.3339329
1374395_at	9.7331553
1374396_at	9.1629715
1374397_at	10.667136
1374398_at	9.2486677
1374399_at	11.62805
1374400_at	9.9205322
1374401_at	9.4997778
1374402_at	9.0551348
1374403_at	7.8921995
1374404_at	7.5906858
1374405_at	9.7799082
1374406_at	10.261086
1374407_at	6.0109305
1374408_at	8.1691036
1374409_at	6.5033374
1374410_at	5.6860814
1374411_at	9.0693092
1374412_at	9.8361883
1374413_at	10.233905
1374414_at	8.4676914
1374415_at	6.7440534
1374416_at	8.055953
1374417_at	8.7451239
1374418_at	9.6636114
1374419_at	8.5373335
1374420_at	8.9193525
1374421_at	9.3125525
1374422_at	9.5803785
1374423_at	8.9422426
1374424_at	8.706027
1374425_at	5.486084
1374426_at	13.775537
1374427_at	4.9158707
1374428_at	7.7775888
1374429_at	8.8569536
1374430_at	9.0655575
1374431_at	9.8480616
1374432_at	6.5868535
1374433_at	9.0952215
1374434_at	4.3966718
1374435_at	7.5302315
1374436_at	10.057375
1374437_at	9.7939196
1374438_at	9.6814318
1374439_at	8.8842039
1374440_at	9.0699854
1374441_at	8.889452
1374442_at	7.110322
1374443_at	10.256318
1374444_at	9.0538454
1374445_at	5.488584
1374446_at	9.3397741
1374447_at	9.8281088
1374448_at	8.79632
1374449_at	5.86099
1374450_at	7.3170557
1374451_at	8.7731037
1374452_at	6.9983053
1374453_at	7.8308983
1374454_at	9.5786896
1374455_at	6.8456831
1374456_at	8.8645172
1374457_at	8.2764654
1374458_at	7.3372207
1374459_at	8.7391472
1374460_at	8.4388676
1374461_at	8.4267778
1374462_at	7.7529798
1374463_at	10.6623
1374464_at	9.9573498
1374465_at	9.4534998
1374466_at	9.6029711
1374467_at	10.381914
1374468_at	8.3221684
1374469_at	5.9057174
1374470_at	6.8408308
1374471_at	5.4913321
1374472_at	7.9890051
1374473_at	7.7118845
1374474_at	8.3191023
1374475_at	6.8985925
1374476_at	9.9074354
1374477_at	5.2155337
1374478_at	4.3434558
1374479_at	9.7714977
1374480_at	9.8363523
1374481_at	8.6591024
1374482_at	6.8439393
1374483_at	6.0330439
1374484_at	7.222641
1374485_at	10.253112
1374486_at	8.2248592
1374487_at	11.16115
1374488_at	6.1667871
1374489_at	7.4086699
1374490_at	7.5988832
1374491_at	6.7184191
1374492_at	5.4521379
1374493_at	6.7822371
1374494_at	8.1962767
1374495_at	8.8251352
1374496_at	8.4358225
1374497_at	8.6827002
1374498_at	7.1043282
1374499_at	8.9834986
1374500_at	7.9759154
1374501_at	9.0076351
1374502_at	7.1750579
1374503_at	8.9500208
1374504_at	5.4415698
1374505_at	10.302309
1374506_at	6.0682721
1374507_at	7.5248532
1374508_at	11.107078
1374509_at	7.6013565
1374510_at	5.8170099
1374511_at	5.5243034
1374512_at	6.1903081
1374513_at	12.198699
1374514_at	8.8771582
1374515_at	11.209846
1374516_at	7.5448833
1374517_at	8.6189518
1374518_at	7.9494567
1374519_at	7.9263291
1374520_at	11.28711
1374521_at	7.9736204
1374522_at	10.032842
1374523_at	8.2069921
1374524_at	6.9941382
1374525_at	9.5666132
1374526_at	8.4786615
1374527_at	10.042036
1374528_at	7.1248136
1374529_at	8.4618807
1374530_at	6.4599504
1374531_at	9.7273998
1374532_at	10.070015
1374533_at	8.0049524
1374534_at	8.6889706
1374535_at	7.4128761
1374536_at	10.13974
1374537_at	9.0952301
1374538_at	7.8964972
1374539_at	7.3112326
1374540_at	5.4422402
1374541_at	10.170484
1374542_at	5.6876984
1374543_at	7.0716829
1374544_at	7.1949534
1374545_at	8.7381735
1374546_at	6.3390846
1374547_at	9.9011974
1374548_at	9.1094599
1374549_at	6.8549132
1374550_at	8.5049391
1374551_at	7.4641347
1374552_at	7.5823889
1374553_at	7.1279521
1374554_at	10.059068
1374555_at	7.8927283
1374556_at	6.518611
1374557_at	9.0981693
1374558_at	8.0247402
1374559_at	8.3438253
1374560_at	6.148613
1374561_at	7.8360591
1374562_at	7.7812257
1374563_at	5.8957849
1374564_at	6.245522
1374565_at	6.9127388
1374566_at	6.2577562
1374567_at	7.522018
1374568_at	9.8685141
